lon,lat,count
114.40231,30.226664,453
114.40231,30.444725,3
114.40231,30.604376,80
114.40231,30.616058,862
114.40231,31.052179,757
114.405869,30.368793,97
114.405869,30.43499,4818
114.405869,30.742611,132
114.409429,30.226664,279
114.409429,30.444725,332
114.409429,30.596588,19
114.409429,30.604376,137
114.409429,30.616058,2590
114.409429,30.62774,5
114.409429,30.764027,2
114.409429,30.810755,278
114.409429,30.970406,78
114.412989,30.107899,295
114.412989,30.470035,419
114.412989,30.473929,1307
114.412989,30.497293,483
114.412989,30.505081,6678
114.412989,30.508975,3512
114.412989,30.65305,2019
114.416549,30.343482,25
114.416549,30.573225,34
114.416549,30.60827,551
114.416549,30.709512,325
114.416549,31.133951,377
114.416549,31.157315,206
114.420109,30.39605,1142
114.420109,30.516762,4509
114.420109,30.528444,1
114.420109,30.575172,34
114.420109,30.898368,13
114.423669,30.49924,43
114.423669,30.518709,399
114.427229,30.41552,810
114.427229,30.423308,751
114.427229,30.586853,574
114.427229,30.621899,996
114.430789,30.098164,329
114.430789,30.464194,985
114.430789,30.5888,1
114.434349,30.567384,1730
114.437909,30.086482,226
114.437909,30.464194,18
114.441469,30.555702,807
114.441469,30.727035,234
114.448589,30.259763,221
114.448589,30.427202,1164
114.448589,30.442778,1
114.448589,30.579065,205
114.452149,30.246134,400
114.452149,30.440831,2917
114.452149,30.452513,7
114.452149,30.592694,615
114.452149,30.958724,480
114.455709,30.466141,133
114.455709,30.493399,40
114.455709,30.501187,5
114.459269,30.464194,532
114.459269,30.647209,365
114.462828,30.018339,382
114.462828,30.520656,1
114.462828,30.715353,631
114.466388,30.896421,801
114.469948,30.427202,63
114.469948,30.442778,574
114.469948,30.625793,380
114.473508,30.440831,94
114.473508,30.592694,48
114.473508,30.600482,7
114.473508,30.7173,1043
114.477068,30.403838,258
114.480628,30.538179,32
114.484188,30.555702,142
114.484188,30.559596,6
114.484188,30.703671,53
114.498428,30.493399,13
114.498428,30.847747,9
114.501988,30.713406,127
114.505548,30.403838,317
114.505548,30.450566,21
114.505548,30.89058,1819
114.509108,30.195513,230
114.509108,30.919785,88
114.512668,30.610217,119
114.516228,30.487558,420
114.516228,30.507028,5
114.516228,30.690043,864
114.519787,30.987929,5267
114.526907,30.497293,708
114.534027,30.618005,213
114.534027,30.999611,1
114.537587,30.631634,542
114.544707,30.647209,354
114.548267,30.505081,158
114.548267,30.668626,264
114.551827,30.947042,889
114.558947,30.705618,3
114.558947,30.7173,3953
114.562507,30.684202,718
114.566067,30.464194,670
114.566067,30.647209,3780
114.566067,30.670573,7465
114.569627,30.707565,238
114.569627,30.730929,267
114.576746,30.485611,7
114.576746,30.680308,3839
114.576746,30.695884,1037
114.587426,30.682255,223
114.598106,30.520656,8550
114.615906,30.530391,226
114.619466,30.516762,2101
114.623026,30.507028,168
114.633705,30.497293,740
114.640825,30.590747,399
114.647945,30.723141,3121
114.687105,30.5888,1311
114.687105,30.604376,1118
114.704904,30.734823,1416
114.722704,30.760134,470
114.729824,30.623846,52
114.729824,30.806861,1319
114.740504,30.913944,773
114.744064,30.911997,1766
114.754743,30.91005,502
114.783223,30.980141,382
114.797463,30.960671,961
114.804582,30.832171,6618
114.804582,30.847747,5420
114.843742,30.787391,1387
114.865101,30.795179,1161
114.875781,30.773762,1176
114.879341,30.838012,3925
114.890021,30.995717,6826
114.93274,30.882793,647
114.94698,30.894474,9537
114.986139,30.876952,2
114.989699,30.875005,639
113.757961,30.380475,734
113.8256,30.464194,1
113.843399,30.419414,413
113.843399,30.431096,1
113.896798,30.35127,117
113.907478,30.723141,1209
113.914598,30.43499,247
113.918158,30.417467,450
113.925278,30.374634,2
113.925278,30.740664,5
113.939518,30.639421,557
113.943078,30.536232,1499
113.957317,30.582959,1441
113.960877,30.471982,625
113.967997,30.573225,327
113.971557,30.711459,152
113.975117,30.584906,4110
113.978677,30.621899,2
113.996477,30.623846,955
114.003597,30.487558,294
114.003597,30.690043,668
114.007157,30.586853,3500
114.007157,30.598535,294
114.010716,30.5888,1979
114.017836,30.573225,614
114.021396,30.438884,399
114.021396,30.586853,11436
114.024956,30.643315,5
114.028516,30.56349,711
114.028516,30.586853,1667
114.028516,30.598535,7
114.028516,30.621899,218
114.032076,30.651103,85
114.035636,30.567384,218
114.039196,30.49924,207
114.039196,30.573225,3361
114.046316,30.635528,32
114.046316,30.771815,26
114.049876,30.442778,44
114.049876,30.625793,3
114.053436,30.569331,4
114.064116,30.407732,2
114.064116,30.41552,550
114.064116,30.431096,44
114.064116,30.582959,2432
114.064116,30.629687,238
114.067675,30.26171,11
114.071235,30.279232,175
114.071235,30.290914,278
114.071235,30.302596,3580
114.071235,30.314278,800
114.071235,30.462247,1793
114.071235,30.485611,735
114.074795,30.312331,12174
114.074795,30.464194,269
114.078355,30.403838,108
114.081915,30.526497,152
114.085475,30.337641,309
114.085475,30.364899,55
114.085475,30.715353,4
114.089035,30.397997,85
114.089035,30.577118,267
114.089035,30.635528,603
114.092595,30.466141,1
114.096155,30.452513,23
114.096155,30.612164,543
114.103275,30.343482,192
114.103275,30.355164,99
114.110395,30.300649,1675
114.110395,30.643315,17
114.110395,30.690043,1
114.113955,30.30649,219
114.113955,30.590747,297
114.113955,30.610217,267
114.113955,30.625793,38
114.117515,30.475876,181
114.117515,30.693937,163
114.121075,30.384369,6
114.121075,30.540126,33
114.121075,30.738717,736
114.124634,30.5888,529
114.124634,30.709512,19
114.128194,30.376581,2391
114.128194,30.571278,88
114.128194,30.699777,219
114.128194,30.707565,10
114.131754,30.335694,2
114.131754,30.518709,2421
114.135314,30.438884,190
114.135314,30.598535,4691
114.135314,30.618005,1666
114.135314,30.621899,10755
114.138874,30.631634,3851
114.142434,30.738717,68
114.145994,30.530391,11
114.145994,30.5888,356
114.149554,30.470035,7
114.149554,30.497293,95
114.149554,30.505081,7
114.149554,30.508975,2529
114.153114,30.417467,1766
114.153114,30.635528,85
114.156674,30.590747,2297
114.156674,30.625793,3
114.160234,30.156573,8029
114.160234,30.374634,106
114.160234,30.386316,3
114.160234,30.612164,64
114.160234,30.75624,832
114.163794,30.547914,256
114.170914,30.586853,1274
114.170914,30.598535,2
114.170914,30.618005,1838
114.170914,30.621899,1554
114.174474,30.596588,650
114.174474,30.616058,3
114.178033,30.606323,13090
114.178033,30.618005,3204
114.181593,30.464194,9637
114.181593,30.60827,1683
114.181593,30.647209,316
114.181593,30.670573,27
114.185153,30.56349,5766
114.185153,30.633581,1130
114.185153,30.956777,135
114.188713,30.464194,733
114.188713,30.647209,1
114.188713,30.670573,683
114.188713,31.254663,344
114.192273,30.520656,38
114.192273,30.555702,4423
114.192273,30.559596,4147
114.192273,30.703671,460
114.192273,30.727035,147
114.195833,30.596588,8875
114.195833,30.604376,14
114.195833,30.616058,3511
114.199393,30.314278,1297
114.199393,30.645262,30
114.199393,31.011292,151
114.202953,30.631634,193
114.206513,30.52455,12142
114.206513,30.641368,1987
114.206513,30.664732,1315
114.206513,30.676414,11461
114.210073,30.49924,1926
114.210073,30.561543,2468
114.210073,30.573225,3585
114.210073,30.721194,267
114.210073,30.86527,39
114.213633,30.633581,923
114.213633,30.80102,3
114.213633,30.804914,10397
114.213633,31.046338,5251
114.217193,30.448619,54
114.217193,30.581012,14
114.217193,30.584906,4
114.217193,30.619952,2130
114.217193,30.779603,6
114.217193,30.791285,365
114.217193,30.814649,763
114.220753,30.579065,1
114.220753,30.590747,4
114.220753,30.610217,3196
114.220753,30.625793,401
114.220753,30.637475,3
114.220753,30.76208,67
114.220753,30.785444,143
114.224313,30.487558,443
114.224313,30.507028,90
114.224313,30.643315,336
114.224313,30.658891,1
114.224313,30.693937,557
114.224313,30.876952,190
114.227873,30.645262,2135
114.231433,30.647209,3413
114.231433,30.670573,1281
114.231433,30.682255,1110
114.231433,30.841906,1
114.231433,31.013239,7622
114.234992,30.516762,1296
114.234992,30.528444,2941
114.234992,30.551808,4861
114.234992,30.575172,1863
114.234992,30.734823,1902
114.238552,30.491452,152
114.238552,30.514816,49
114.238552,30.639421,4401
114.242112,30.423308,282
114.242112,30.586853,2927
114.242112,30.598535,505
114.242112,30.606323,1153
114.242112,30.618005,255
114.242112,30.621899,9444
114.245672,30.413573,2
114.245672,30.62774,4236
114.249232,30.115687,62
114.249232,30.39605,412
114.249232,30.481717,1513
114.249232,30.82049,186
114.252792,30.339588,493
114.252792,30.530391,938
114.252792,30.545967,4104
114.252792,30.557649,26
114.252792,30.701724,494
114.252792,30.713406,18
114.252792,30.7173,116
114.252792,31.176785,53
114.256352,30.470035,12
114.256352,30.473929,1
114.256352,30.497293,180
114.256352,30.508975,485
114.256352,30.656944,43
114.256352,30.668626,74
114.259912,30.382422,230
114.259912,30.530391,4849
114.259912,30.542073,11138
114.259912,30.545967,132
114.259912,30.557649,4904
114.259912,30.728982,1027
114.259912,30.760134,21
114.259912,31.188467,5
114.259912,31.332542,1146
114.263472,30.220823,14
114.263472,30.442778,174
114.263472,30.579065,3281
114.263472,30.590747,315
114.263472,30.610217,293
114.263472,30.625793,2242
114.263472,30.637475,5009
114.263472,30.773762,909
114.263472,30.785444,13
114.263472,30.797126,1250
114.267032,30.553755,443
114.267032,30.565437,2
114.267032,30.748452,1910
114.270592,30.54402,3296
114.270592,30.582959,68
114.270592,30.602429,5036
114.270592,30.629687,6938
114.270592,30.777656,333
114.274152,30.647209,8329
114.274152,30.670573,1456
114.274152,30.682255,98
114.277712,30.388263,97
114.277712,30.571278,1886
114.281272,30.596588,3441
114.281272,30.604376,4177
114.281272,30.616058,3585
114.281272,30.764027,97
114.284832,30.341535,771
114.284832,30.368793,1
114.284832,30.536232,61
114.288392,30.374634,1846
114.288392,30.534285,1
114.288392,30.705618,2921
114.291951,30.407732,1859
114.291951,30.431096,29
114.291951,30.582959,4738
114.291951,30.602429,13045
114.291951,30.629687,6280
114.295511,30.327907,1303
114.295511,30.35127,2
114.295511,30.647209,3214
114.295511,30.670573,9
114.295511,30.682255,234
114.295511,30.841906,2085
114.299071,30.092323,35
114.299071,30.322066,1643
114.299071,30.473929,4443
114.299071,30.497293,493
114.299071,30.505081,1842
114.299071,30.508975,47
114.299071,30.656944,307
114.302631,30.433043,3390
114.302631,30.448619,271
114.302631,30.49924,1716
114.302631,30.619952,510
114.302631,30.791285,2
114.306191,30.399944,1
114.306191,30.407732,8081
114.306191,30.41552,2
114.306191,30.419414,4465
114.306191,30.431096,19
114.306191,30.582959,12
114.306191,30.629687,6597
114.306191,30.765974,3
114.309751,30.366846,57
114.309751,30.378528,22
114.309751,30.522603,3590
114.309751,30.526497,2116
114.309751,30.538179,3403
114.309751,30.549861,3318
114.313311,30.458353,576
114.313311,30.641368,3370
114.313311,30.676414,7
114.316871,30.483664,2295
114.316871,30.495346,80
114.316871,30.503134,7602
114.316871,30.651103,9535
114.316871,30.678361,275
114.320431,30.56349,18
114.320431,30.804914,4315
114.320431,30.871111,97
114.323991,30.26171,4924
114.323991,30.397997,156
114.323991,30.405785,16
114.323991,30.417467,44
114.323991,30.429149,26
114.323991,30.577118,5313
114.323991,30.623846,211
114.323991,30.635528,17
114.327551,30.170202,423
114.327551,30.345429,1759
114.327551,30.380475,1448
114.327551,30.516762,61
114.327551,30.52455,15
114.327551,30.528444,13341
114.327551,30.551808,2629
114.327551,30.575172,120
114.327551,30.711459,1451
114.327551,30.886686,673
114.331111,30.37074,2815
114.331111,30.475876,6618
114.331111,30.487558,581
114.331111,30.507028,2620
114.331111,30.643315,697
114.331111,30.658891,7677
114.331111,30.693937,169
114.331111,30.876952,6270
114.334671,30.462247,266
114.334671,30.485611,3245
114.334671,30.78155,1533
114.334671,31.069701,4768
114.334671,31.252716,826
114.338231,30.631634,50
114.338231,30.73677,238
114.341791,30.477823,55
114.341791,30.512869,2351
114.341791,30.660838,1752
114.341791,30.867217,29
114.345351,30.382422,475
114.345351,30.530391,11641
114.345351,30.542073,2876
114.345351,30.545967,2553
114.345351,30.557649,5001
114.345351,30.911997,282
114.34891,30.384369,215
114.34891,30.540126,3542
114.34891,30.567384,5568
114.34891,31.081383,498
114.34891,31.096959,243
114.34891,31.116429,4
114.35247,30.514816,9410
114.35247,30.639421,109
114.35603,30.688096,1
114.35603,30.882793,213
114.35959,30.37074,25
114.35959,30.510922,9851
114.35959,30.674467,562
114.35959,30.697831,108
114.35959,30.869164,32
114.35959,30.880846,9819
114.36315,30.107899,359
114.36315,30.470035,2147
114.36315,30.473929,4
114.36315,30.497293,1218
114.36315,30.505081,1
114.36315,30.508975,2932
114.36315,30.871111,4849
114.36315,30.878899,14246
114.36671,30.343482,124
114.36671,30.561543,27
114.36671,30.573225,1566
114.36671,30.709512,689
114.36671,30.721194,1692
114.36671,30.884739,14308
114.36671,30.904209,273
114.37027,30.337641,860
114.37027,30.520656,5257
114.37027,30.532338,2913
114.37027,30.559596,47
114.37383,30.26171,449
114.37383,30.405785,2203
114.37383,30.429149,271
114.37383,30.577118,222
114.37383,30.623846,8589
114.37383,30.635528,344
114.37383,31.204042,268
114.37383,31.207936,945
114.37739,30.162414,102
114.37739,30.357111,932
114.37739,30.384369,211
114.37739,30.39605,204
114.37739,30.540126,639
114.37739,30.567384,6
114.37739,30.738717,981
114.38095,30.4603,12917
114.38095,30.468088,1
114.38095,30.510922,4760
114.38095,30.674467,17
114.38095,30.686149,3020
114.38095,30.880846,7437
114.38451,30.602429,1633
114.38451,30.629687,88
114.38807,30.534285,1789
114.39163,30.481717,1957
114.39163,30.641368,103
114.39163,30.664732,22
114.39519,30.35127,1998
114.39519,30.433043,618
114.39519,30.584906,15
114.39519,30.619952,4330
114.39875,30.466141,97
114.39875,30.493399,20592
114.39875,30.501187,34
114.40231,30.374634,40
114.405869,30.466141,493
114.405869,30.493399,5572
114.405869,30.501187,5386
114.405869,30.54402,936
114.405869,30.688096,7
114.405869,30.847747,361
114.409429,30.386316,796
114.409429,30.534285,582
114.409429,30.705618,5007
114.409429,30.740664,5
114.412989,30.438884,100
114.412989,30.598535,1644
114.412989,30.606323,7558
114.412989,30.618005,2
114.412989,30.964565,1128
114.416549,30.456406,43
114.416549,30.491452,2610
114.416549,30.514816,5637
114.416549,30.654997,663
114.416549,30.666679,90
114.416549,31.293603,1657
114.420109,30.115687,36
114.420109,30.458353,267
114.420109,30.481717,568
114.423669,30.471982,2263
114.423669,30.483664,2119
114.423669,30.495346,1441
114.423669,30.503134,3523
114.423669,30.651103,1980
114.430789,30.405785,385
114.430789,30.417467,192
114.430789,30.429149,236
114.430789,30.577118,44
114.430789,30.623846,518
114.430789,30.62774,136
114.430789,30.818543,2005
114.434349,30.497293,72
114.434349,30.505081,4342
114.434349,30.508975,66
114.437909,30.417467,11
114.437909,30.49924,4771
114.441469,30.462247,1
114.441469,30.485611,8
114.448589,30.540126,376
114.448589,31.03855,2304
114.452149,30.542073,539
114.452149,30.728982,1
114.452149,31.118376,400
114.455709,30.431096,1
114.459269,30.429149,668
114.459269,30.577118,5
114.459269,30.635528,61
114.459269,30.966512,16
114.462828,30.462247,196
114.462828,30.485611,4
114.462828,31.116429,167
114.466388,30.471982,8
114.466388,30.483664,271
114.466388,30.503134,36
114.466388,30.873058,219
114.480628,30.510922,748
114.484188,30.645262,478
114.487748,30.452513,238
114.487748,30.600482,1340
114.491308,30.547914,726
114.491308,30.56349,459
114.491308,30.719247,41
114.491308,30.730929,230
114.491308,30.937308,270
114.494868,30.549861,70
114.498428,30.602429,591
114.501988,30.300649,125
114.501988,30.658891,600
114.505548,30.528444,315
114.505548,30.551808,129
114.505548,30.964565,2197
114.509108,30.491452,71
114.509108,30.49924,1
114.512668,30.52455,335
114.519787,30.388263,444
114.519787,30.699777,517
114.519787,30.719247,373
114.523347,30.491452,765
114.523347,30.654997,675
114.523347,30.666679,110
114.523347,30.849694,1539
114.526907,30.080642,24
114.526907,30.618005,50
114.530467,30.495346,230
114.534027,30.205248,603
114.534027,30.65305,145
114.537587,30.207195,94
114.537587,30.919785,1
114.541147,30.711459,10
114.541147,30.886686,5747
114.558947,30.670573,3674
114.562507,30.582959,5
114.566067,30.635528,673
114.569627,30.649156,75
114.569627,30.660838,3
114.576746,30.804914,958
114.576746,30.968459,93
114.580306,30.530391,43
114.580306,30.728982,522
114.608786,30.802967,5566
114.612346,30.586853,907
114.615906,30.487558,1230
114.623026,30.783497,419
114.630146,30.771815,50
114.647945,30.871111,550
114.672865,30.616058,170
114.676425,30.76208,2310
114.676425,30.82049,1283
114.697784,30.610217,15
114.701344,30.616058,263
114.708464,30.869164,2020
114.712024,30.972353,1
114.719144,30.719247,124
114.768983,30.875005,84
114.776103,30.92952,1595
114.786783,30.8458,2942
114.786783,30.935361,7265
114.790343,30.832171,4633
114.790343,30.847747,1857
114.801023,30.861376,2487
114.808142,30.8458,199
114.811702,30.836065,2826
114.811702,30.839959,3132
114.815262,30.857482,374
114.822382,30.814649,957
114.825942,30.906156,865
114.833062,30.664732,338
114.850862,30.857482,1003
114.857982,30.787391,560
114.865101,30.919785,1616
114.886461,30.911997,4056
114.9363,30.814649,37
114.93986,30.863323,2447
114.9541,30.828277,296
114.96122,30.855535,3898
114.975459,30.898368,1
113.772201,30.322066,304
113.78288,30.24224,1688
113.80068,30.427202,880
113.81492,30.454459,7
113.82204,30.228611,382
113.83628,30.470035,243
113.850519,30.263657,245
113.854079,30.246134,292
113.854079,30.394103,846
113.878999,30.497293,782
113.882559,30.269497,503
113.882559,30.507028,275
113.893239,30.314278,404
113.896798,30.47977,2
113.911038,30.4603,794
113.918158,30.748452,701
113.928838,30.699777,297
113.935958,30.341535,339
113.953757,30.697831,6527
113.960877,30.421361,2
113.960877,30.448619,629
113.960877,30.4603,272
113.964437,30.318172,533
113.967997,30.666679,475
113.971557,30.664732,329
113.982237,30.709512,4577
113.985797,30.470035,2
113.985797,30.497293,170
114.000037,30.598535,508
114.010716,30.436937,210
114.010716,30.448619,7594
114.010716,30.581012,1970
114.014276,30.582959,464
114.017836,30.308437,82
114.017836,30.639421,277
114.017836,30.654997,1557
114.021396,30.536232,727
114.035636,30.310384,105
114.035636,30.322066,32
114.035636,30.32596,90
114.039196,30.639421,184
114.042756,30.314278,22
114.042756,30.54402,26
114.046316,30.4603,165
114.046316,30.565437,4
114.049876,30.567384,2398
114.053436,30.3318,367
114.053436,30.682255,200
114.056996,30.294808,391
114.056996,30.454459,2
114.060556,30.468088,1249
114.060556,30.686149,101
114.067675,30.320119,614
114.071235,30.403838,3489
114.074795,30.405785,131
114.074795,30.4603,510
114.078355,30.333747,120
114.078355,30.56349,5622
114.081915,30.304543,596
114.081915,30.316225,75
114.085475,30.41552,382
114.085475,30.462247,1803
114.085475,30.485611,96
114.089035,30.335694,819
114.096155,30.545967,17
114.096155,30.62774,83
114.096155,30.713406,307
114.099715,30.582959,165
114.099715,30.629687,46
114.103275,30.491452,5
114.103275,30.49924,43
114.106835,30.380475,15
114.106835,30.516762,2912
114.106835,30.551808,8438
114.106835,30.734823,868
114.106835,30.746505,558
114.110395,30.631634,2005
114.113955,30.540126,210
114.113955,30.723141,830
114.117515,30.631634,141
114.121075,30.473929,607
114.121075,30.497293,254
114.121075,30.508975,161
114.121075,30.668626,48
114.124634,30.491452,165
114.124634,30.639421,2635
114.124634,30.666679,24
114.128194,30.454459,71
114.128194,30.477823,2035
114.128194,30.489505,1
114.128194,30.512869,146
114.128194,30.649156,116
114.131754,30.471982,152
114.131754,30.483664,597
114.131754,30.651103,1421
114.131754,30.678361,20
114.138874,30.355164,658
114.138874,30.4603,68
114.138874,30.47977,142
114.138874,30.561543,903
114.138874,30.573225,4421
114.142434,30.310384,12
114.142434,30.497293,1995
114.142434,30.505081,4050
114.142434,30.656944,2503
114.142434,30.668626,186
114.145994,30.3318,414
114.145994,30.475876,295
114.145994,30.487558,6610
114.145994,30.507028,184
114.145994,30.690043,299
114.149554,30.586853,1928
114.153114,30.335694,2
114.153114,30.518709,1121
114.153114,30.565437,588
114.156674,30.357111,190
114.156674,30.384369,184
114.156674,30.567384,94
114.163794,30.329854,275
114.163794,30.489505,3
114.163794,30.512869,3502
114.163794,30.54402,1
114.163794,30.649156,20
114.163794,30.660838,12
114.163794,30.933414,3883
114.167354,30.47977,1130
114.167354,30.577118,550
114.167354,30.635528,42
114.170914,30.536232,872
114.174474,30.534285,42
114.181593,30.577118,384
114.185153,30.333747,653
114.185153,30.345429,1399
114.185153,30.516762,3624
114.185153,30.528444,2449
114.185153,30.551808,190
114.185153,30.575172,62
114.188713,30.577118,1292
114.188713,30.635528,2
114.192273,30.462247,1668
114.192273,30.645262,162
114.195833,30.374634,942
114.195833,30.534285,299
114.195833,30.569331,3943
114.195833,30.5888,2552
114.195833,30.60827,30
114.195833,30.752346,8
114.199393,30.56349,5609
114.199393,30.633581,55
114.202953,30.561543,279
114.202953,30.573225,4488
114.202953,30.721194,27
114.202953,30.904209,2156
114.206513,30.614111,7998
114.206513,30.67252,156
114.206513,30.769868,6080
114.210073,30.491452,145
114.210073,30.639421,4
114.213633,30.528444,3057
114.213633,30.551808,38
114.213633,30.56349,330
114.213633,30.575172,2915
114.217193,30.522603,34
114.217193,30.526497,3248
114.217193,30.549861,9559
114.217193,30.732876,66
114.220753,30.540126,4
114.220753,30.567384,4816
114.224313,30.631634,585
114.224313,31.009345,1674
114.227873,30.450566,3985
114.227873,30.633581,1097
114.227873,30.793232,100
114.227873,30.80102,349
114.227873,30.956777,2869
114.227873,31.034656,1634
114.231433,30.557649,208
114.231433,30.623846,3659
114.231433,30.635528,703
114.234992,30.481717,46
114.234992,30.641368,6658
114.238552,30.39021,351
114.238552,30.596588,712
114.238552,30.604376,1198
114.238552,30.616058,59
114.242112,30.536232,2351
114.242112,30.54402,153
114.245672,30.573225,3530
114.245672,30.709512,4438
114.245672,30.721194,935
114.249232,30.594641,2086
114.249232,30.614111,905
114.252792,30.475876,1613
114.252792,30.487558,1717
114.252792,30.643315,87
114.252792,30.658891,7511
114.252792,30.690043,760
114.252792,30.693937,1529
114.256352,30.411626,1223
114.256352,30.43499,73
114.256352,30.438884,4634
114.256352,30.586853,3421
114.256352,30.598535,109
114.256352,30.606323,1467
114.256352,30.618005,1274
114.256352,30.621899,3469
114.259912,30.475876,3
114.259912,30.487558,1117
114.259912,30.507028,337
114.259912,30.5888,3
114.259912,30.643315,2015
114.259912,30.658891,2726
114.259912,30.690043,143
114.263472,30.384369,11
114.263472,30.540126,8
114.263472,30.723141,166
114.267032,30.483664,392
114.267032,30.60827,3053
114.267032,30.678361,267
114.267032,31.215724,590
114.270592,30.559596,30
114.270592,30.715353,406
114.270592,30.727035,804
114.274152,30.577118,5988
114.274152,30.623846,5195
114.274152,30.635528,4595
114.274152,30.806861,1806
114.274152,31.021027,1673
114.277712,30.131263,700
114.277712,30.477823,6107
114.277712,30.489505,13
114.277712,30.512869,1368
114.277712,30.649156,2
114.281272,30.534285,818
114.281272,30.569331,8
114.281272,30.705618,7280
114.284832,30.318172,2252
114.284832,30.493399,76
114.284832,30.54402,52
114.284832,30.882793,48
114.284832,31.213777,179
114.288392,30.144892,168
114.288392,30.647209,992
114.291951,30.337641,339
114.291951,30.349323,282
114.291951,30.520656,1579
114.291951,30.532338,104
114.291951,30.54402,1951
114.291951,30.555702,2087
114.291951,30.559596,471
114.291951,30.703671,811
114.295511,30.397997,127
114.295511,30.429149,42
114.295511,30.47977,2171
114.295511,30.623846,4668
114.299071,30.423308,9
114.299071,30.586853,122
114.299071,30.598535,2618
114.299071,30.606323,2929
114.299071,30.618005,5710
114.299071,30.621899,3320
114.302631,30.378528,634
114.302631,30.522603,12932
114.302631,30.526497,28
114.302631,30.538179,9778
114.302631,30.549861,8
114.302631,30.95483,7758
114.306191,30.337641,2926
114.306191,30.349323,11380
114.306191,30.364899,465
114.306191,30.520656,13576
114.306191,30.532338,14640
114.306191,30.555702,2528
114.306191,30.559596,1417
114.306191,30.703671,55
114.306191,30.727035,1445
114.309751,30.304543,392
114.309751,30.316225,1128
114.309751,30.468088,1
114.309751,30.510922,10855
114.309751,30.60827,142
114.309751,30.662785,8857
114.309751,30.674467,680
114.309751,30.697831,29
114.313311,30.594641,1
114.313311,30.76208,947
114.316871,30.082589,527
114.316871,30.421361,865
114.316871,30.433043,303
114.316871,30.436937,652
114.316871,30.448619,597
114.316871,30.49924,3595
114.316871,30.581012,4038
114.316871,30.584906,552
114.316871,30.619952,75
114.316871,30.779603,2128
114.320431,30.333747,178
114.320431,30.345429,4400
114.320431,30.380475,1149
114.320431,30.516762,1136
114.320431,30.528444,9564
114.320431,30.551808,2839
114.320431,30.575172,11408
114.320431,30.711459,745
114.320431,30.734823,862
114.323991,30.347376,3413
114.323991,30.35127,5242
114.323991,30.518709,3945
114.323991,30.553755,2739
114.323991,30.565437,69
114.323991,30.748452,99
114.327551,30.458353,186
114.327551,30.664732,2919
114.327551,30.824383,4221
114.331111,30.024179,2
114.331111,30.070907,278
114.331111,30.631634,625
114.334671,30.56349,7870
114.334671,31.022974,91
114.338231,30.137104,120
114.338231,30.343482,3
114.338231,30.355164,759
114.338231,30.561543,2026
114.338231,30.573225,1037
114.338231,30.721194,278
114.341791,30.061172,1
114.341791,30.579065,3477
114.341791,30.590747,816
114.341791,30.610217,146
114.341791,30.625793,427
114.345351,30.475876,19
114.345351,30.507028,1591
114.345351,30.658891,358
114.345351,31.091118,354
114.34891,30.092323,1714
114.34891,30.107899,619
114.34891,30.473929,695
114.34891,30.497293,117
114.34891,30.505081,553
114.34891,30.668626,144
114.35247,30.226664,1408
114.35247,30.47977,313
114.35247,30.596588,115
114.35247,30.604376,5457
114.35247,30.616058,1878
114.35603,30.399944,1160
114.35603,30.407732,735
114.35603,30.419414,23
114.35603,30.582959,2516
114.35603,30.602429,1922
114.35603,30.629687,2646
114.35959,30.051437,733
114.35959,30.074801,81
114.35959,30.211088,157
114.35959,30.246134,823
114.35959,30.394103,1421
114.35959,30.600482,78
114.35959,30.612164,290
114.36315,30.033914,1194
114.36315,30.598535,284
114.36315,30.606323,2
114.36315,30.618005,884
114.36315,30.621899,4029
114.36671,30.273391,395
114.36671,30.514816,3058
114.36671,30.7173,2015
114.36671,30.849694,2410
114.36671,31.21183,224
114.37027,30.119581,91
114.37027,30.485611,1369
114.37027,30.52455,466
114.37027,30.645262,107
114.37027,30.680308,685
114.37027,30.695884,421
114.37027,30.863323,1136
114.37027,30.875005,441
114.37027,31.011292,1072
114.37383,30.335694,389
114.37383,30.359058,118
114.37383,30.518709,15
114.37383,30.553755,2
114.37383,30.725088,8
114.37739,30.470035,4802
114.37739,30.473929,955
114.37739,30.497293,4239
114.37739,30.505081,5605
114.37739,30.508975,60
114.37739,30.656944,63
114.37739,30.878899,758
114.37739,31.100853,123
114.38095,30.452513,824
114.38095,30.49924,399
114.38095,30.5888,160
114.38095,30.592694,14
114.38095,30.600482,49
114.38095,30.612164,14306
114.38451,30.337641,1930
114.38451,30.349323,1
114.38451,30.532338,1121
114.38807,30.647209,14
114.38807,30.75624,219
114.39163,30.446672,79
114.39163,30.594641,152
114.39163,30.614111,4353
114.39519,30.378528,105
114.39519,30.47977,7
114.39519,30.522603,1340
114.39519,30.526497,12
114.39519,30.732876,1
114.39875,30.629687,16
114.39875,30.980141,931
114.40231,30.327907,23
114.40231,30.464194,1559
114.40231,30.647209,6620
114.405869,30.399944,1133
114.405869,30.407732,5029
114.405869,30.431096,1868
114.405869,30.602429,1796
114.405869,30.629687,6566
114.405869,30.777656,541
114.405869,31.27608,7336
114.409429,30.109846,2764
114.409429,30.464194,10
114.409429,30.49924,1
114.409429,30.647209,11767
114.412989,30.536232,802
114.412989,30.742611,2403
114.416549,30.444725,1030
114.416549,30.596588,479
114.416549,30.604376,3503
114.416549,30.616058,139
114.416549,30.810755,1446
114.416549,30.970406,3
114.420109,30.446672,99
